Place_Id,Place_Ratings,Place_Name,Category,City,Price,Rating
311,5,The Lodge Maribaya,Cagar Alam,Bandung,25000,4.3
292,2,Curug Anom,Cagar Alam,Bandung,0,4.6
378,4,Jembatan Biru Ambarawa,Taman Hiburan,Semarang,0,4.2
276,1,Taman Jomblo,Taman Hiburan,Bandung,10000,4.1
217,2,Kebun Binatang Bandung,Cagar Alam,Bandung,20000,4.0
306,2,Sungai Palayangan,Cagar Alam,Bandung,150000,4.6
17,4,Museum Fatahillah,Budaya,Jakarta,5000,4.4
141,5,Bunker Kaliadem Merapi,Cagar Alam,Yogyakarta,3000,4.5
78,4,Hutan Kota Srengseng,Taman Hiburan,Jakarta,1000,4.3
182,5,Hutan Mangrove Kulon Progo,Bahari,Yogyakarta,5000,4.1
164,3,Pintoe Langit Dahromo,Cagar Alam,Yogyakarta,2500,4.4
396,1,Monumen Kapal Selam,Budaya,Surabaya,15000,4.4
295,5,Museum Nike Ardilla,Budaya,Bandung,0,4.6
293,3,Taman Badak,Taman Hiburan,Bandung,0,4.5
98,5,Taman Pelangi Yogyakarta,Taman Hiburan,Yogyakarta,15000,4.3
424,3,Pantai Ria Kenjeran,Bahari,Surabaya,15000,4.2
115,3,Monumen Sanapati,Budaya,Yogyakarta,15000,4.3
281,5,Tektona Waterpark,Taman Hiburan,Bandung,60000,3.8
177,2,Pantai Parangtritis,Bahari,Yogyakarta,10000,4.5
295,5,Museum Nike Ardilla,Budaya,Bandung,0,4.6
176,4,Museum Gunung Merapi,Budaya,Yogyakarta,10000,4.4
40,4,Galeri Nasional Indonesia,Budaya,Jakarta,0,4.6
390,4,Durian Gardens and Tourism Education Watu Simbar,Cagar Alam,Semarang,5000,4.1
413,5,Museum TNI AL Loka Jala Crana,Budaya,Surabaya,2000,4.5
250,3,Pesona Nirwana Waterpark & Cottages,Taman Hiburan,Bandung,50000,4.1
342,2,Taman Kasmaran,Taman Hiburan,Semarang,3000,4.5
288,4,Masjid Salman ITB,Tempat Ibadah,Bandung,0,4.8
156,1,Pantai Pulang Sawal,Bahari,Yogyakarta,10000,4.5
127,3,Blue Lagoon Jogja,Taman Hiburan,Yogyakarta,10000,4.3
328,4,Gua Pawon,Cagar Alam,Bandung,10000,4.5
243,5,Kampung Korea Bandung,Budaya,Bandung,15000,4.1
310,2,Taman Bunga Cihideung,Cagar Alam,Bandung,0,4.1
91,3,Situs Warungboto,Taman Hiburan,Yogyakarta,0,4.4
253,5,Selasar Sunaryo Art Space,Taman Hiburan,Bandung,25000,4.6
52,2,Kampung Cina,Budaya,Jakarta,15000,4.5
53,4,Rumah Sipitung,Budaya,Jakarta,5000,4.5
328,4,Gua Pawon,Cagar Alam,Bandung,10000,4.5
197,3,Pantai Jungwok,Bahari,Yogyakarta,5000,4.6
290,5,Museum Pendidikan Nasional,Budaya,Bandung,5000,4.6
65,4,Museum Basoeki Abdullah,Budaya,Jakarta,1000,4.6
182,2,Hutan Mangrove Kulon Progo,Bahari,Yogyakarta,5000,4.1
253,1,Selasar Sunaryo Art Space,Taman Hiburan,Bandung,25000,4.6
378,4,Jembatan Biru Ambarawa,Taman Hiburan,Semarang,0,4.2
291,2,Water Park Bandung Indah,Taman Hiburan,Bandung,50000,4.0
72,4,Waterboom PIK (Pantai Indah Kapuk),Taman Hiburan,Jakarta,300000,4.4
230,2,Stone Garden Citatah,Taman Hiburan,Bandung,30000,4.4
145,3,Desa Wisata Rumah Domes/Teletubbies,Taman Hiburan,Yogyakarta,5000,4.1
46,2,Pulau Semak Daun,Bahari,Jakarta,40000,4.0
336,2,Grand Maerakaca,Taman Hiburan,Semarang,15000,4.4
33,3,Taman Suropati,Taman Hiburan,Jakarta,0,4.6
148,1,Goa Rancang Kencono,Cagar Alam,Yogyakarta,5000,4.3
120,1,Bukit Panguk Kediwung,Budaya,Yogyakarta,250000,4.5
94,3,Sumur Gumuling,Taman Hiburan,Yogyakarta,7000,4.5
227,5,Alun-Alun Kota Bandung,Taman Hiburan,Bandung,0,4.6
415,4,Museum De Javasche Bank,Budaya,Surabaya,5000,4.6
56,2,Pantai Ancol,Bahari,Jakarta,25000,4.4
173,2,Pantai Nglambor,Bahari,Yogyakarta,10000,4.4
321,3,Glamping Lakeside Rancabali,Taman Hiburan,Bandung,30000,4.4
134,4,Desa Wisata Gamplong,Taman Hiburan,Yogyakarta,10000,4.4
348,4,Pura Giri Natha,Budaya,Semarang,20000,4.7
195,5,Pantai Jogan,Bahari,Yogyakarta,5000,4.4
390,4,Durian Gardens and Tourism Education Watu Simbar,Cagar Alam,Semarang,5000,4.1
286,3,Roemah Seni Sarasvati,Budaya,Bandung,0,4.4
278,5,Masjid Daarut Tauhiid Bandung,Tempat Ibadah,Bandung,0,4.9
427,2,Patung Buddha Empat Rupa,Budaya,Surabaya,0,4.3
197,4,Pantai Jungwok,Bahari,Yogyakarta,5000,4.6
55,3,Klenteng Jin De Yuan,Tempat Ibadah,Jakarta,0,4.5
151,3,Desa Wisata Kelor,Taman Hiburan,Yogyakarta,0,4.4
190,3,Pantai Samas,Bahari,Yogyakarta,4000,4.0
417,1,Klenteng Sanggar Agung,Budaya,Surabaya,10000,4.5
360,1,Air Terjun Kali Pancur,Cagar Alam,Semarang,5000,4.1
403,3,Taman Barunawati,Taman Hiburan,Surabaya,0,4.2
214,5,Trans Studio Bandung,Taman Hiburan,Bandung,280000,4.5
76,4,Taman Cattleya,Taman Hiburan,Jakarta,20000,4.5
30,3,Taman Menteng,Taman Hiburan,Jakarta,0,4.5
355,1,Umbul Sidomukti,Cagar Alam,Semarang,75000,4.6
78,3,Hutan Kota Srengseng,Taman Hiburan,Jakarta,1000,4.3
159,1,Hutan Pinus Asri,Cagar Alam,Yogyakarta,2500,4.5
436,4,Taman Flora Bratang Surabaya,Taman Hiburan,Surabaya,0,4.6
327,5,Taman Miniatur Kereta Api,Taman Hiburan,Bandung,15000,4.4
422,4,Monumen Jalesveva Jayamahe,Budaya,Surabaya,0,4.6
329,5,Bukit Gantole Cililin,Cagar Alam,Bandung,0,4.4
340,3,Desa Wisata Lembah Kalipancur,Taman Hiburan,Semarang,0,3.9
227,3,Alun-Alun Kota Bandung,Taman Hiburan,Bandung,0,4.6
255,4,Museum Barli,Budaya,Bandung,15000,4.4
381,5,Tugu Muda Semarang,Budaya,Semarang,0,4.7
414,4,Jembatan Merah,Budaya,Surabaya,0,4.5
205,2,Desa Wisata Tembi,Taman Hiburan,Yogyakarta,50000,4.5
317,3,Curug Cimahi,Cagar Alam,Bandung,15000,4.6
24,4,Museum Nasional,Budaya,Jakarta,5000,4.6
69,4,Freedom Library,Budaya,Jakarta,0,5.0
261,2,Ciwangun Indah Camp Official,Cagar Alam,Bandung,10000,4.3
62,3,Taman Legenda Keong Emas,Taman Hiburan,Jakarta,30000,4.5
83,2,Alive Museum Ancol,Taman Hiburan,Jakarta,200000,4.3
337,2,Kampung Pelangi,Taman Hiburan,Semarang,3000,4.3
383,1,Taman Tabanas,Taman Hiburan,Semarang,0,4.4
364,2,Water Blaster Bukit Candi Golf,Taman Hiburan,Semarang,80000,4.2
379,3,Goa Rong,Cagar Alam,Semarang,5000,4.3
101,2,Kampung Wisata Sosro Menduran,Budaya,Yogyakarta,0,4.0
408,4,Kebun Binatang Surabaya,Cagar Alam,Surabaya,15000,4.3
71,3,Cibubur Garden Diary (Cibugary),Cagar Alam,Jakarta,50000,4.5
57,1,Taman Lapangan Banteng,Taman Hiburan,Jakarta,0,4.7
94,1,Sumur Gumuling,Taman Hiburan,Yogyakarta,7000,4.5
104,1,Tebing Breksi,Budaya,Yogyakarta,20000,4.4
341,1,Hutan Wisata Tinjomoyo Semarang,Cagar Alam,Semarang,3000,4.3
166,1,Kebun Teh Nglinggo,Cagar Alam,Yogyakarta,6000,4.5
342,1,Taman Kasmaran,Taman Hiburan,Semarang,3000,4.5
323,4,Kebun Tanaman Obat Sari Alam,Cagar Alam,Bandung,0,4.9
83,5,Alive Museum Ancol,Taman Hiburan,Jakarta,200000,4.3
185,2,Pantai Krakal,Bahari,Yogyakarta,10000,4.5
287,5,Puspa Iptek Sundial,Taman Hiburan,Bandung,25000,4.4
114,1,The Lost World Castle,Taman Hiburan,Yogyakarta,30000,4.3
259,1,Monumen Perjuangan Rakyat Jawa Barat,Budaya,Bandung,0,4.5
105,3,Candi Donotirto,Budaya,Yogyakarta,0,4.4
366,1,Tirto Argo Siwarak,Taman Hiburan,Semarang,20000,4.4
45,2,Jakarta Aquarium dan Safari,Taman Hiburan,Jakarta,185000,4.6
202,1,Pantai Ngandong,Bahari,Yogyakarta,10000,4.5
366,2,Tirto Argo Siwarak,Taman Hiburan,Semarang,20000,4.4
174,1,Pasar Beringharjo,Pusat Perbelanjaan,Yogyakarta,0,4.5
381,5,Tugu Muda Semarang,Budaya,Semarang,0,4.7
397,1,Taman Kunang-Kunang,Taman Hiburan,Surabaya,0,4.4
202,5,Pantai Ngandong,Bahari,Yogyakarta,10000,4.5
116,1,Jurang Tembelan Kanigoro,Taman Hiburan,Yogyakarta,2500,4.5
42,3,Museum Seni Rupa dan Kramik,Budaya,Jakarta,5000,4.4
223,2,Masjid Raya Bandung,Tempat Ibadah,Bandung,0,4.7
223,4,Masjid Raya Bandung,Tempat Ibadah,Bandung,0,4.7
94,5,Sumur Gumuling,Taman Hiburan,Yogyakarta,7000,4.5
39,5,Museum Macan (Modern and Contemporary Art in Nusantara),Budaya,Jakarta,100000,4.5
309,1,Observatorium Bosscha,Cagar Alam,Bandung,25000,4.5
314,4,Tafso Barn,Cagar Alam,Bandung,0,4.2
29,4,Wisata Kuliner Pecenongan,Pusat Perbelanjaan,Jakarta,0,5.0
112,2,Bukit Bintang Yogyakarta,Taman Hiburan,Yogyakarta,25000,4.5
122,4,Watu Goyang,Budaya,Yogyakarta,2500,4.4
273,4,Curug Bugbrug,Cagar Alam,Bandung,7500,4.3
145,2,Desa Wisata Rumah Domes/Teletubbies,Taman Hiburan,Yogyakarta,5000,4.1
177,1,Pantai Parangtritis,Bahari,Yogyakarta,10000,4.5
310,2,Taman Bunga Cihideung,Cagar Alam,Bandung,0,4.1
333,2,Kota Mini,Taman Hiburan,Bandung,20000,4.4
59,5,Museum Sumpah Pemuda,Budaya,Jakarta,2000,4.7
239,1,Lembang Park & Zoo,Cagar Alam,Bandung,50000,4.5
164,1,Pintoe Langit Dahromo,Cagar Alam,Yogyakarta,2500,4.4
370,2,Benteng Pendem,Budaya,Semarang,5000,4.2
110,3,Monumen Serangan Umum 1 Maret,Taman Hiburan,Yogyakarta,3000,4.6
176,2,Museum Gunung Merapi,Budaya,Yogyakarta,10000,4.4
305,3,Sunrise Point Cukul,Cagar Alam,Bandung,10000,4.6
4,1,Taman Mini Indonesia Indah (TMII),Taman Hiburan,Jakarta,10000,4.5
252,5,Kampoeng Tulip,Taman Hiburan,Bandung,15000,3.8
46,3,Pulau Semak Daun,Bahari,Jakarta,40000,4.0
132,1,Air Terjun Kedung Pedut,Cagar Alam,Yogyakarta,20000,4.5
58,2,Taman Ayodya,Taman Hiburan,Jakarta,0,4.4
47,2,Taman Situ Lembang,Taman Hiburan,Jakarta,0,4.5
235,4,Gua Belanda,Cagar Alam,Bandung,15000,4.4
89,2,De Mata Museum Jogja,Budaya,Yogyakarta,50000,4.4
251,1,Taman Lansia,Taman Hiburan,Bandung,0,4.4
362,4,Danau Rawa Pening,Cagar Alam,Semarang,15000,4.4
172,1,Pantai Indrayanti,Bahari,Yogyakarta,10000,4.5
356,4,Saloka Theme Park,Taman Hiburan,Semarang,150000,4.4
365,2,Waduk Jatibarang,Cagar Alam,Semarang,2500,4.3
204,3,Desa Wisata Pulesari,Taman Hiburan,Yogyakarta,0,4.4
148,1,Goa Rancang Kencono,Cagar Alam,Yogyakarta,5000,4.3
151,2,Desa Wisata Kelor,Taman Hiburan,Yogyakarta,0,4.4
100,5,Taman Budaya Yogyakarta,Budaya,Yogyakarta,0,4.5
85,1,Taman Pintar Yogyakarta,Taman Hiburan,Yogyakarta,6000,4.5
234,1,Amazing Art World,Budaya,Bandung,75000,4.5
315,3,Curug Luhur Waterfall,Cagar Alam,Bandung,5000,4.2
106,4,Kawasan Malioboro,Taman Hiburan,Yogyakarta,0,4.8
340,4,Desa Wisata Lembah Kalipancur,Taman Hiburan,Semarang,0,3.9
190,2,Pantai Samas,Bahari,Yogyakarta,4000,4.0
336,5,Grand Maerakaca,Taman Hiburan,Semarang,15000,4.4
43,2,The Escape Hunt,Taman Hiburan,Jakarta,70000,4.4
240,2,Taman Lalu Lintas Ade Irma Suryani Nasution,Taman Hiburan,Bandung,7000,4.4
423,4,Patung Sura dan Buaya,Budaya,Surabaya,0,4.6
341,4,Hutan Wisata Tinjomoyo Semarang,Cagar Alam,Semarang,3000,4.3
403,3,Taman Barunawati,Taman Hiburan,Surabaya,0,4.2
374,5,Hutan Pinus Kayon,Cagar Alam,Semarang,6000,4.4
66,1,Museum Layang-layang,Budaya,Jakarta,10000,4.5
421,4,Museum Kesehatan Dr. Adhyatma,Budaya,Surabaya,10000,4.4
41,1,Museum Bahari Jakarta,Budaya,Jakarta,2000,4.4
125,2,Alun-alun Utara Keraton Yogyakarta,Budaya,Yogyakarta,0,4.6
315,2,Curug Luhur Waterfall,Cagar Alam,Bandung,5000,4.2
237,4,Panghegar Waterboom Bandung,Taman Hiburan,Bandung,75000,4.3
244,3,Kampung Batu Malakasari,Taman Hiburan,Bandung,10000,4.1
47,5,Taman Situ Lembang,Taman Hiburan,Jakarta,0,4.5
264,3,Gereja Katedral Santo Petrus Bandung,Tempat Ibadah,Bandung,0,4.8
174,1,Pasar Beringharjo,Pusat Perbelanjaan,Yogyakarta,0,4.5
154,3,Pantai Ngrawe (Mesra),Bahari,Yogyakarta,10000,4.5
345,4,Kampoeng Djadhoel Semarang,Budaya,Semarang,10000,4.7
389,2,Brown Canyon,Cagar Alam,Semarang,0,4.2
105,1,Candi Donotirto,Budaya,Yogyakarta,0,4.4
56,5,Pantai Ancol,Bahari,Jakarta,25000,4.4
177,3,Pantai Parangtritis,Bahari,Yogyakarta,10000,4.5
234,4,Amazing Art World,Budaya,Bandung,75000,4.5
116,2,Jurang Tembelan Kanigoro,Taman Hiburan,Yogyakarta,2500,4.5
91,5,Situs Warungboto,Taman Hiburan,Yogyakarta,0,4.4
7,5,Kebun Binatang Ragunan,Cagar Alam,Jakarta,4000,4.5
77,1,Taman Hutan Tebet,Taman Hiburan,Jakarta,0,4.4
49,5,Galeri Indonesia Kaya,Budaya,Jakarta,0,4.8
266,1,Caringin Tilu,Cagar Alam,Bandung,0,4.4
355,2,Umbul Sidomukti,Cagar Alam,Semarang,75000,4.6
133,1,Puncak Kebun Buah Mangunan,Taman Hiburan,Yogyakarta,5000,4.6
340,4,Desa Wisata Lembah Kalipancur,Taman Hiburan,Semarang,0,3.9
203,2,Galaxy Waterpark Jogja,Taman Hiburan,Yogyakarta,40000,4.3
417,1,Klenteng Sanggar Agung,Budaya,Surabaya,10000,4.5
228,1,Museum Sri Baduga,Budaya,Bandung,3000,4.5
326,1,Taman Kupu-Kupu Cihanjuang,Cagar Alam,Bandung,10000,4.0
247,2,Kiara Artha Park,Taman Hiburan,Bandung,15000,4.4
234,3,Amazing Art World,Budaya,Bandung,75000,4.5
336,1,Grand Maerakaca,Taman Hiburan,Semarang,15000,4.4
127,5,Blue Lagoon Jogja,Taman Hiburan,Yogyakarta,10000,4.3
426,3,Balai Kota Surabaya,Budaya,Surabaya,0,4.7
7,1,Kebun Binatang Ragunan,Cagar Alam,Jakarta,4000,4.5
97,5,Monumen Yogya Kembali,Budaya,Yogyakarta,15000,4.5
148,4,Goa Rancang Kencono,Cagar Alam,Yogyakarta,5000,4.3
133,5,Puncak Kebun Buah Mangunan,Taman Hiburan,Yogyakarta,5000,4.6
368,2,Kampoeng Rawa,Cagar Alam,Semarang,3000,4.5
7,1,Kebun Binatang Ragunan,Cagar Alam,Jakarta,4000,4.5
312,1,Taman Hutan Raya Ir. H. Juanda,Cagar Alam,Bandung,11000,4.5
359,2,Taman Bunga Celosia,Cagar Alam,Semarang,25000,4.3
297,4,Mountain View Golf Club,Cagar Alam,Bandung,375000,4.4
33,2,Taman Suropati,Taman Hiburan,Jakarta,0,4.6
413,4,Museum TNI AL Loka Jala Crana,Budaya,Surabaya,2000,4.5
195,1,Pantai Jogan,Bahari,Yogyakarta,5000,4.4
358,2,Masjid Kapal Semarang,Tempat Ibadah,Semarang,0,4.1
56,4,Pantai Ancol,Bahari,Jakarta,25000,4.4
416,3,Keraton Surabaya,Budaya,Surabaya,0,4.4
262,3,Wot Batu,Cagar Alam,Bandung,50000,4.7
405,1,Surabaya North Quay,Taman Hiburan,Surabaya,50000,4.4
167,2,Geoforest Watu Payung Turunan,Cagar Alam,Yogyakarta,0,4.5
57,2,Taman Lapangan Banteng,Taman Hiburan,Jakarta,0,4.7
49,5,Galeri Indonesia Kaya,Budaya,Jakarta,0,4.8
75,2,SnowBay Waterpark,Taman Hiburan,Jakarta,180000,4.3
200,1,Pantai Watu Kodok,Bahari,Yogyakarta,5000,4.6
169,3,Puncak Segoro,Cagar Alam,Yogyakarta,5000,4.2
251,1,Taman Lansia,Taman Hiburan,Bandung,0,4.4
111,4,Puncak Pinus Becici,Taman Hiburan,Yogyakarta,3000,4.5
402,1,Food Junction Grand Pakuwon,Pusat Perbelanjaan,Surabaya,0,4.5
248,2,NuArt Sculpture Park,Taman Hiburan,Bandung,50000,4.7
30,2,Taman Menteng,Taman Hiburan,Jakarta,0,4.5
210,3,Pantai Congot,Bahari,Yogyakarta,3000,4.3
54,5,Taman Agrowisata Cilangkap,Taman Hiburan,Jakarta,0,4.2
269,4,Bumi Perkemahan Batu Kuda,Cagar Alam,Bandung,7500,4.5
322,5,Bukit Jamur,Cagar Alam,Bandung,0,4.2
154,1,Pantai Ngrawe (Mesra),Bahari,Yogyakarta,10000,4.5
86,3,Keraton Yogyakarta,Budaya,Yogyakarta,15000,4.6
235,2,Gua Belanda,Cagar Alam,Bandung,15000,4.4
217,3,Kebun Binatang Bandung,Cagar Alam,Bandung,20000,4.0
266,4,Caringin Tilu,Cagar Alam,Bandung,0,4.4
288,2,Masjid Salman ITB,Tempat Ibadah,Bandung,0,4.8
407,3,Taman Ekspresi Dan Perpustakaan,Taman Hiburan,Surabaya,0,4.5
11,5,Pulau Bidadari,Bahari,Jakarta,5000,4.6
310,2,Taman Bunga Cihideung,Cagar Alam,Bandung,0,4.1
242,1,Curug Dago,Cagar Alam,Bandung,12000,4.0
152,3,Pantai Patihan,Bahari,Yogyakarta,5000,4.1
133,5,Puncak Kebun Buah Mangunan,Taman Hiburan,Yogyakarta,5000,4.6
64,4,Museum Sasmita Loka Ahmad Yani,Budaya,Jakarta,2000,4.7
18,5,Museum Bank Indonesia,Budaya,Jakarta,2000,4.7
135,2,Kawasan Wisata Sosrowijayan,Pusat Perbelanjaan,Yogyakarta,0,4.0
99,3,Kampung Wisata Kadipaten,Budaya,Yogyakarta,0,4.4
310,4,Taman Bunga Cihideung,Cagar Alam,Bandung,0,4.1
432,4,Taman Mundu,Taman Hiburan,Surabaya,0,4.4
47,4,Taman Situ Lembang,Taman Hiburan,Jakarta,0,4.5
32,2,Setu Babakan,Budaya,Jakarta,0,4.4
55,1,Klenteng Jin De Yuan,Tempat Ibadah,Jakarta,0,4.5
248,1,NuArt Sculpture Park,Taman Hiburan,Bandung,50000,4.7
374,1,Hutan Pinus Kayon,Cagar Alam,Semarang,6000,4.4
154,4,Pantai Ngrawe (Mesra),Bahari,Yogyakarta,10000,4.5
19,2,Kidzania,Taman Hiburan,Jakarta,185000,4.6
324,4,Happyfarm Ciwidey,Cagar Alam,Bandung,15000,4.2
185,2,Pantai Krakal,Bahari,Yogyakarta,10000,4.5
33,2,Taman Suropati,Taman Hiburan,Jakarta,0,4.6
165,5,Green Village Gedangsari,Taman Hiburan,Yogyakarta,2000,4.2
111,2,Puncak Pinus Becici,Taman Hiburan,Yogyakarta,3000,4.5
430,5,Atlantis Land Surabaya,Taman Hiburan,Surabaya,125000,4.4
199,5,Pantai Sedahan,Bahari,Yogyakarta,5000,4.5
197,3,Pantai Jungwok,Bahari,Yogyakarta,5000,4.6
6,1,Taman Impian Jaya Ancol,Taman Hiburan,Jakarta,25000,4.5
404,2,Kenjeran Park,Taman Hiburan,Surabaya,35000,4.2
3,1,Dunia Fantasi,Taman Hiburan,Jakarta,270000,4.6
98,5,Taman Pelangi Yogyakarta,Taman Hiburan,Yogyakarta,15000,4.3
322,3,Bukit Jamur,Cagar Alam,Bandung,0,4.2
344,1,Pantai Marina,Bahari,Semarang,3000,4.1
99,5,Kampung Wisata Kadipaten,Budaya,Yogyakarta,0,4.4
44,4,Monumen Selamat Datang,Budaya,Jakarta,0,4.7
152,4,Pantai Patihan,Bahari,Yogyakarta,5000,4.1
295,4,Museum Nike Ardilla,Budaya,Bandung,0,4.6
130,1,Studio Alam Gamplong,Taman Hiburan,Yogyakarta,10000,4.4
205,3,Desa Wisata Tembi,Taman Hiburan,Yogyakarta,50000,4.5
383,3,Taman Tabanas,Taman Hiburan,Semarang,0,4.4
158,2,Pantai Pok Tunggal,Bahari,Yogyakarta,10000,4.5
361,1,Wisata Kampung Krisan Clapar,Taman Hiburan,Semarang,10000,4.1
89,2,De Mata Museum Jogja,Budaya,Yogyakarta,50000,4.4
251,4,Taman Lansia,Taman Hiburan,Bandung,0,4.4
389,4,Brown Canyon,Cagar Alam,Semarang,0,4.2
73,1,Museum Perangko,Budaya,Jakarta,5000,4.4
344,5,Pantai Marina,Bahari,Semarang,3000,4.1
232,3,Bukit Moko,Cagar Alam,Bandung,25000,4.5
24,1,Museum Nasional,Budaya,Jakarta,5000,4.6
335,2,Candi Gedong Songo,Budaya,Semarang,10000,4.5
253,5,Selasar Sunaryo Art Space,Taman Hiburan,Bandung,25000,4.6
145,1,Desa Wisata Rumah Domes/Teletubbies,Taman Hiburan,Yogyakarta,5000,4.1
234,2,Amazing Art World,Budaya,Bandung,75000,4.5
366,3,Tirto Argo Siwarak,Taman Hiburan,Semarang,20000,4.4
9,2,Pelabuhan Marina,Bahari,Jakarta,175000,4.4
81,1,Mall Thamrin City,Pusat Perbelanjaan,Jakarta,0,4.4
385,4,Kampung Batik Gedong Semarang,Budaya,Semarang,0,4.4
368,5,Kampoeng Rawa,Cagar Alam,Semarang,3000,4.5
132,5,Air Terjun Kedung Pedut,Cagar Alam,Yogyakarta,20000,4.5
237,3,Panghegar Waterboom Bandung,Taman Hiburan,Bandung,75000,4.3
300,4,Sanghyang Heuleut,Cagar Alam,Bandung,10000,4.4
215,5,Taman Hutan Raya Ir. H. Djuanda,Cagar Alam,Bandung,15000,4.5
430,1,Atlantis Land Surabaya,Taman Hiburan,Surabaya,125000,4.4
178,4,Goa Pindul,Cagar Alam,Yogyakarta,40000,4.5
263,4,Curug Batu Templek,Cagar Alam,Bandung,5000,4.1
164,3,Pintoe Langit Dahromo,Cagar Alam,Yogyakarta,2500,4.4
302,2,Masjid Pusdai,Tempat Ibadah,Bandung,0,4.7
183,2,Jogja Bay Pirates Adventure Waterpark,Taman Hiburan,Yogyakarta,150000,4.4
328,2,Gua Pawon,Cagar Alam,Bandung,10000,4.5
414,1,Jembatan Merah,Budaya,Surabaya,0,4.5
336,5,Grand Maerakaca,Taman Hiburan,Semarang,15000,4.4
154,2,Pantai Ngrawe (Mesra),Bahari,Yogyakarta,10000,4.5
87,3,Sindu Kusuma Edupark (SKE),Taman Hiburan,Yogyakarta,20000,4.2
136,4,Grojogan Watu Purbo Bangunrejo,Taman Hiburan,Yogyakarta,10000,4.5
85,1,Taman Pintar Yogyakarta,Taman Hiburan,Yogyakarta,6000,4.5
352,2,GPIB Immanuel Semarang (Gereja Blenduk),Tempat Ibadah,Semarang,0,4.6
414,4,Jembatan Merah,Budaya,Surabaya,0,4.5
49,3,Galeri Indonesia Kaya,Budaya,Jakarta,0,4.8
293,4,Taman Badak,Taman Hiburan,Bandung,0,4.5
320,5,Pemandian Air Panas Cimanggu,Cagar Alam,Bandung,23000,3.9
319,3,Kawah Rengganis Cibuni,Cagar Alam,Bandung,5000,4.3
404,5,Kenjeran Park,Taman Hiburan,Surabaya,35000,4.2
428,3,Monumen Bambu Runcing Surabaya,Budaya,Surabaya,0,4.6
421,1,Museum Kesehatan Dr. Adhyatma,Budaya,Surabaya,10000,4.4
260,3,Museum Pos Indonesia,Budaya,Bandung,0,4.5
301,3,Lereng Anteng Panoramic Coffee Place,Cagar Alam,Bandung,50000,4.4
86,1,Keraton Yogyakarta,Budaya,Yogyakarta,15000,4.6
434,2,Taman Bungkul,Taman Hiburan,Surabaya,0,4.6
352,4,GPIB Immanuel Semarang (Gereja Blenduk),Tempat Ibadah,Semarang,0,4.6
65,4,Museum Basoeki Abdullah,Budaya,Jakarta,1000,4.6
119,2,Lava Bantal,Budaya,Yogyakarta,5000,4.4
61,3,Tugu Proklamasi,Budaya,Jakarta,0,4.6
67,4,Margasatwa Muara Angke,Cagar Alam,Jakarta,25000,4.2
309,4,Observatorium Bosscha,Cagar Alam,Bandung,25000,4.5
361,2,Wisata Kampung Krisan Clapar,Taman Hiburan,Semarang,10000,4.1
286,2,Roemah Seni Sarasvati,Budaya,Bandung,0,4.4
78,3,Hutan Kota Srengseng,Taman Hiburan,Jakarta,1000,4.3
356,1,Saloka Theme Park,Taman Hiburan,Semarang,150000,4.4
331,2,Kyotoku Floating Market,Budaya,Bandung,175000,4.5
201,1,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6
22,5,Masjid Istiqlal,Tempat Ibadah,Jakarta,0,4.7
366,2,Tirto Argo Siwarak,Taman Hiburan,Semarang,20000,4.4
182,2,Hutan Mangrove Kulon Progo,Bahari,Yogyakarta,5000,4.1
433,5,Museum Mpu Tantular,Budaya,Surabaya,2000,4.4
81,2,Mall Thamrin City,Pusat Perbelanjaan,Jakarta,0,4.4
133,5,Puncak Kebun Buah Mangunan,Taman Hiburan,Yogyakarta,5000,4.6
250,5,Pesona Nirwana Waterpark & Cottages,Taman Hiburan,Bandung,50000,4.1
11,3,Pulau Bidadari,Bahari,Jakarta,5000,4.6
314,2,Tafso Barn,Cagar Alam,Bandung,0,4.2
257,1,Monumen Bandung Lautan Api,Budaya,Bandung,0,4.3
218,1,Kawah Putih,Cagar Alam,Bandung,81000,4.5
235,2,Gua Belanda,Cagar Alam,Bandung,15000,4.4
10,2,Pulau Tidung,Bahari,Jakarta,150000,4.5
171,1,Candi Ijo,Budaya,Yogyakarta,5000,4.6
311,2,The Lodge Maribaya,Cagar Alam,Bandung,25000,4.3
113,3,Gedung Agung Yogyakarta,Budaya,Yogyakarta,0,4.6
187,4,Pantai Siung,Bahari,Yogyakarta,10000,4.6
347,4,Taman Pandanaran,Taman Hiburan,Semarang,0,4.4
351,4,Old City 3D Trick Art Museum,Budaya,Semarang,50000,4.4
59,3,Museum Sumpah Pemuda,Budaya,Jakarta,2000,4.7
41,5,Museum Bahari Jakarta,Budaya,Jakarta,2000,4.4
132,5,Air Terjun Kedung Pedut,Cagar Alam,Yogyakarta,20000,4.5
386,1,Air Terjun Semirang,Cagar Alam,Semarang,9000,4.4
376,3,Semarang Chinatown,Budaya,Semarang,30000,4.5
342,5,Taman Kasmaran,Taman Hiburan,Semarang,3000,4.5
21,4,Museum Wayang,Budaya,Jakarta,5000,4.5
338,2,Lawang Sewu,Budaya,Semarang,10000,4.6
186,3,Pantai Glagah,Bahari,Yogyakarta,5000,4.4
406,1,Kebun Bibit Wonorejo,Cagar Alam,Surabaya,0,4.4
101,5,Kampung Wisata Sosro Menduran,Budaya,Yogyakarta,0,4.0
56,5,Pantai Ancol,Bahari,Jakarta,25000,4.4
